"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype"
"Y03",2024-07-04,28740,22,3,NA,3,29820,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-07-04,28740,22,3,NA,3,29940,"SOSP","Melospiza melodia","Melospiza","melodia","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,NA,"yard"
"Y03",2024-07-04,28740,22,3,NA,3,29940,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",60,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,33900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,33900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,33900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Collecting nesting materials","Reproduction","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34020,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34020,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34080,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",18,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34140,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Collecting nesting materials","Reproduction","Siberian elm","Ulmus pumila","Ulmus","pumila",18,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34200,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34260,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Collecting nesting materials","Reproduction","Siberian elm","Ulmus pumila","Ulmus","pumila",18,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34260,"BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34260,"BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34260,"BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34260,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34380,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34380,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34380,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34380,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34440,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34560,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34560,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34620,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34620,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34620,"HAWO","Leuconotopicus villosus","Leuconotopicus","villosus","Glean","Foraging","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34620,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34620,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34740,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34800,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34800,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34800,"HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34920,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Nest building","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34920,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,34980,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y47",2024-07-04,33840,23,3,NA,4,35040,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",37,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30060,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30120,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30120,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30180,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30180,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30300,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30300,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",16,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30900,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30960,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"yard"
"Y06",2024-07-05,29820,22,3,NA,4,30960,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",22,NA,"yard"
"Y24",2024-07-05,31560,21,3,NA,4,32460,"CHSP","Spizella passerina","Spizella","passerina","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",19,NA,"yard"
"Y49",2024-07-08,25500,22,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y27",2024-07-08,30780,23,2,NA,2,30780,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Manitoba maple","Acer negundo","Acer","negundo",106,NA,"yard"
"Y27",2024-07-08,30780,23,2,NA,2,31140,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",106,NA,"yard"
"Y27",2024-07-08,30780,23,2,NA,2,31260,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",106,NA,"yard"
"Y04",2024-07-09,23640,22,2,NA,4,24300,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Ground",NA,NA,NA,NA,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29340,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",15,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29460,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White ash","Fraxinus americana","Fraxinus","americana",40,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29640,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White ash","Fraxinus americana","Fraxinus","americana",40,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29760,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Common lilac","Syringa vulgaris","Syringa","vulgaris",9,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29760,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Common lilac","Syringa vulgaris","Syringa","vulgaris",9,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29820,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","White cedar","Thuja occidentalis","Thuja","occidentalis",15,NA,"yard"
"Y25",2024-07-09,28800,23,2,NA,4,29940,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White ash","Fraxinus americana","Fraxinus","americana",40,NA,"yard"
"Y09",2024-07-09,30900,24,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28140,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28380,"HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28140,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",39,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28800,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28800,"HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28800,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",39,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28800,"HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Manitoba maple","Acer negundo","Acer","negundo",39,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28920,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,28920,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y33",2024-07-12,28020,20,1,NA,4,29160,"EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",52,NA,"yard"
"Y47",2024-07-12,32820,21,1,NA,4,32820,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Occupying nest","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y47",2024-07-12,32820,21,1,NA,4,33960,"AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Siberian elm","Ulmus pumila","Ulmus","pumila",47,NA,"yard"
"Y47",2024-07-12,32820,21,1,NA,4,33120,"NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Occupying nest","Reproduction","Fly honeysuckle","Lonicera xylosteum","Lonicera","xylosteum",19,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37200,"AMGO","Spinus tristis","Spinus","tristis","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37200,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37200,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37380,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37440,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37440,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37560,"BCCH","Poecile atricapillus","Poecile","atricapillus","Bathing","Grooming","Bird bath",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37560,"BCCH","Poecile atricapillus","Poecile","atricapillus","Bill wipe","Grooming","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37800,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37920,"BCCH","Poecile atricapillus","Poecile","atricapillus","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37200,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37320,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37620,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37620,"BCCH","Poecile atricapillus","Poecile","atricapillus","Bill wipe","Grooming","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37620,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37680,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37680,"BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37800,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37800,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37800,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37860,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37980,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,37980,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Feeder",NA,NA,NA,NA,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,38040,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,38100,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y28",2024-07-12,36960,23,2,NA,4,38100,"BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,NA,"yard"
"Y20",2024-07-18,30420,20,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y31",2024-07-18,31860,20,3,NA,2,31860,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",42,NA,"yard"
"Y31",2024-07-18,31860,20,3,NA,2,32040,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",180,NA,"yard"
"Y31",2024-07-18,31860,20,3,NA,2,32040,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",180,NA,"yard"
"Y31",2024-07-18,31860,20,3,NA,2,33060,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",180,NA,"yard"
"Y07",2024-07-18,33420,20,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard"
"Y44",2024-07-18,39540,21,3,NA,2,40500,"HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Canada yew","Taxus canadensis","Taxus","canadensis",86,NA,"yard"
